,ds,SPY,y,unique_id
142,2024-11-21,593.67,2554526.6555819954,0
143,2024-11-20,590.5,2533438.535591866,0
144,2024-11-19,590.3,2534898.8723885235,0
145,2024-11-18,588.15,2491333.76796799,0
146,2024-11-15,585.75,2493486.9593045623,0
147,2024-11-14,593.35,2554347.193003617,0
148,2024-11-13,597.19,2572223.6312848576,0
149,2024-11-12,596.9,2575537.8024268853,0
150,2024-11-11,598.76,2580207.7708542887,0
151,2024-11-08,598.19,2587915.7294952166,0
152,2024-11-07,595.61,2590488.6928373273,0
153,2024-11-06,591.04,2550330.2845957507,0
154,2024-11-05,576.7,2482878.2848231527,0
155,2024-11-04,569.81,2451599.12262494,0
156,2024-11-01,571.04,2452931.468170186,0
157,2024-10-31,568.64,2462504.787509639,0
158,2024-10-30,580.01,2482535.1136342525,0
159,2024-10-29,581.77,2501440.140538383,0
160,2024-10-28,580.83,2479259.2425701777,0
161,2024-10-25,579.04,2463663.964565059,0
162,2024-10-24,579.24,2475722.42399267,0
163,2024-10-23,577.99,2458443.840470038,0
164,2024-10-22,583.32,2496708.251402596,0
165,2024-10-21,583.63,2493989.4643100197,0
166,2024-10-18,584.59,2489206.41294345,0
167,2024-10-17,582.35,2472994.3862062343,0
168,2024-10-16,582.3,2527761.439778197,0
169,2024-10-15,579.78,2527761.439778197,0
170,2024-10-14,584.32,2492720.616054959,0
171,2024-10-11,579.58,2505853.685350545,0
172,2024-10-10,576.13,2518986.754646132,0
173,2024-10-09,577.14,2518986.754646132,0
174,2024-10-08,573.17,2520557.9339343933,0
175,2024-10-07,567.8,2483467.799916413,0
176,2024-10-04,572.98,2510358.1470794487,0
177,2024-10-03,567.82,2480840.5820901394,0
178,2024-10-02,568.86,2482695.0887910384,0
179,2024-10-01,568.62,2479192.1316893403,0
180,2024-09-30,573.76,2514221.7027063216,0
181,2024-09-27,571.47,2502450.7365631154,0
182,2024-09-26,572.3,2497220.607784685,0
183,2024-09-25,570.04,2478596.2467688113,0
184,2024-09-24,571.3,2476300.092670964,0
185,2024-09-23,569.67,2478724.973863059,0
186,2024-09-20,568.25,2478418.7694190983,0
187,2024-09-19,570.98,2478418.7694190983,0
188,2024-09-18,561.4,2421073.454844447,0
189,2024-09-17,563.07,2443464.3426342513,0
190,2024-09-16,562.84,2444647.7741299863,0
191,2024-09-13,562.01,2456079.889573847,0
192,2024-09-12,559.09,2445124.4992962396,0
193,2024-09-11,554.42,2421353.3694485994,0
194,2024-09-10,548.79,2369883.7056915355,0
195,2024-09-09,546.41,2348179.6306132553,0
196,2024-09-06,540.36,2318362.3655652376,0
197,2024-09-05,549.61,2382182.6815692275,0
198,2024-09-04,550.95,2362868.4815973975,0
199,2024-09-03,552.08,2356177.103745777,0
200,2024-08-30,563.68,2316767.8461112976,0
201,2024-08-29,558.35,2289478.27493415,0
202,2024-08-28,558.3,2292834.7462554034,0
203,2024-08-27,561.56,2316889.457391053,0
204,2024-08-26,560.79,2308729.3302691886,0
205,2024-08-23,562.13,2291964.29461085,0
206,2024-08-22,556.22,2267370.128895919,0
207,2024-08-21,560.62,2303903.210006448,0
208,2024-08-20,558.7,2300689.102578879,0
209,2024-08-19,559.61,2304267.195099805,0
210,2024-08-16,554.31,2275084.710285548,0
211,2024-08-15,553.07,2275084.710285548,0
212,2024-08-14,543.75,2304955.46829269,0
213,2024-08-13,542.04,2306051.642898456,0
214,2024-08-12,533.27,2318621.5808607843,0
215,2024-08-09,532.99,2318698.6328103007,0
216,2024-08-08,530.65,2325628.565929317,0
217,2024-08-07,518.66,2322733.165448809,0
218,2024-08-06,522.15,2261246.7631019563,0
219,2024-08-05,517.38,2251652.9367775563,0
220,2024-08-02,532.9,2320852.6112899394,0
221,2024-08-01,543.01,2331946.2810828434,0
222,2024-07-31,550.81,2328559.7875190484,0
223,2024-07-30,542.0,2261620.922039065,0
224,2024-07-29,544.76,2293112.840289249,0
225,2024-07-26,544.44,2288515.119100447,0
226,2024-07-25,538.41,2265279.3238452086,0
227,2024-07-24,541.23,2290542.0714524994,0
228,2024-07-23,553.78,2308850.089506456,0
229,2024-07-22,554.65,2299734.238823067,0
230,2024-07-19,548.99,2277934.0104096653,0
231,2024-07-18,552.66,2298305.4467395674,0
232,2024-07-17,556.94,2309234.123170668,0
233,2024-07-16,564.86,2379072.200188709,0
234,2024-07-15,561.53,2378161.477152784,0
235,2024-07-12,559.99,2371786.415901309,0
236,2024-07-11,556.48,2360737.907491797,0
237,2024-07-10,561.32,2360432.583941503,0
238,2024-07-09,555.82,2367410.564539594,0
239,2024-07-08,555.28,2365365.1939690444,0
240,2024-07-05,554.64,2359752.316589397,0
241,2024-07-03,551.46,2342722.6114498954,0
242,2024-07-02,549.01,2369247.133560101,0
243,2024-07-01,545.34,2344629.051531631,0
244,2024-06-28,544.22,2330957.745108706,0
245,2024-06-27,546.37,2343120.829114867,0
246,2024-06-26,545.51,2337087.939447811,0
247,2024-06-25,544.83,2332271.3581813714,0
248,2024-06-24,542.74,2305901.7920560143,0
249,2024-06-21,544.51,2326457.4040264264,0
250,2024-06-20,547.0,2325040.890960548,0
251,2024-06-18,548.49,2295259.2240317794,0
252,2024-06-17,547.1,2292927.697648957,0
253,2024-06-14,542.78,2321670.621377587,0
254,2024-06-13,542.45,2331251.5959537965,0
255,2024-06-12,541.36,2343650.504228892,0
256,2024-06-11,536.95,2335416.1971505503,0
257,2024-06-10,535.66,2307371.0897473968,0
258,2024-06-07,534.01,2314987.1597390343,0
259,2024-06-06,534.66,2311179.1247432157,0
260,2024-06-05,534.67,2310091.11474441,0
261,2024-06-04,528.39,2356875.5446930407,0
262,2024-06-03,527.8,2366691.728794829,0
263,2024-05-31,527.37,2374239.027107896,0
264,2024-05-30,522.61,2373421.2550529153,0
265,2024-05-29,526.1,2347797.730663536,0
266,2024-05-28,529.81,2375252.8892617556,0
267,2024-05-24,529.44,2366312.5314046545,0
268,2024-05-23,525.96,2360495.6739186393,0
269,2024-05-22,529.83,2347958.6919303862,0
270,2024-05-21,531.36,2346595.9764968804,0
271,2024-05-20,530.06,2346595.9764968804,0
272,2024-05-17,529.45,2346595.9764968804,0
273,2024-05-16,528.69,2345947.09703102,0
274,2024-05-15,529.78,2348406.130160631,0
275,2024-05-14,523.3,2383671.9615314296,0
276,2024-05-13,520.91,2399405.947835324,0
277,2024-05-10,520.84,2383870.760126046,0
278,2024-05-09,520.17,2378262.3503342075,0
279,2024-05-08,517.19,2373085.3566802028,0
280,2024-05-07,517.14,2360223.7630710355,0
281,2024-05-06,516.57,2360223.7630710355,0
282,2024-05-03,511.29,2370515.5609291242,0
283,2024-05-02,505.03,2417488.3819224485,0
284,2024-05-01,500.35,2406228.163350849,0
285,2024-04-30,501.98,2405889.796353866,0
286,2024-04-29,510.06,2360924.2710164934,0
287,2024-04-26,508.26,2347518.6946227173,0
288,2024-04-25,503.49,2347230.958336581,0
289,2024-04-24,505.41,2417269.6209615683,0
290,2024-04-23,505.65,2409107.3701481926,0
291,2024-04-22,499.72,2373680.934326251,0
292,2024-04-19,495.16,2350044.4163458515,0
293,2024-04-18,499.52,2384961.5355941076,0
294,2024-04-17,500.55,2369956.896363773,0
295,2024-04-16,503.53,2340465.019255873,0
296,2024-04-15,504.45,2340465.019255873,0
297,2024-04-12,510.85,2282774.7684219987,0
298,2024-04-11,518.0,2260308.2903940636,0
299,2024-04-10,514.12,2278142.1810037494,0
300,2024-04-09,519.32,2298204.5463841157,0
301,2024-04-08,518.72,2312752.492352011,0
302,2024-04-05,518.43,2312752.492352011,0
303,2024-04-04,513.07,2336562.9320854684,0
304,2024-04-03,519.41,2314441.7975665545,0
305,2024-04-02,518.84,2309258.3837976255,0
306,2024-04-01,522.16,2329363.746295289,0
307,2024-03-28,523.07,2335093.1681163637,0
308,2024-03-27,523.17,2332427.2026239918,0
309,2024-03-26,518.81,2305827.7929607704,0
310,2024-03-25,519.77,2313317.708758484,0
311,2024-03-22,521.21,2321743.864030912,0
312,2024-03-21,522.2,2319091.1855192217,0
313,2024-03-20,520.48,2308168.391647556,0
314,2024-03-19,515.71,2287441.089943466,0
315,2024-03-18,512.86,2275025.8691407153,0
316,2024-03-15,509.83,2267678.085400312,0
317,2024-03-14,514.95,2283671.0456651724,0
318,2024-03-13,515.97,2289444.1142485854,0
319,2024-03-12,516.78,2307179.397013845,0
320,2024-03-11,511.28,2274569.360961593,0
321,2024-03-08,511.72,2267862.0588000575,0
322,2024-03-07,514.81,2232597.1716568414,0
323,2024-03-06,509.75,2214301.7692185524,0
324,2024-03-05,507.18,2242254.1349042803,0
325,2024-03-04,512.3,2235587.8579939646,0
326,2024-03-01,512.85,2243594.298283682,0
327,2024-02-29,508.08,2217598.7381962454,0
328,2024-02-28,506.26,2220330.6887080786,0
329,2024-02-27,506.93,2210707.0076608337,0
330,2024-02-26,505.99,2205320.42565737,0
331,2024-02-23,507.85,2215838.848772584,0
332,2024-02-22,507.5,2193376.4512327616,0
333,2024-02-21,497.21,2130989.657988928,0
334,2024-02-20,496.76,2125707.309122776,0
335,2024-02-16,499.51,2135753.1287410343,0
336,2024-02-15,502.01,2155299.06913409,0
337,2024-02-14,498.57,2148899.5099698664,0
338,2024-02-13,494.08,2153607.142051768,0
339,2024-02-12,500.98,2160928.3199664084,0
340,2024-02-09,501.2,2158754.8337259423,0
341,2024-02-08,498.32,2175901.225178514,0
342,2024-02-07,498.1,2173734.4472015086,0
343,2024-02-06,493.98,2169322.041964824,0
344,2024-02-05,492.55,2184638.959613253,0
345,2024-02-02,494.35,2182198.269999939,0
346,2024-02-01,489.2,2145926.656130905,0
347,2024-01-31,482.88,2137319.8395199617,0
348,2024-01-30,490.89,2141695.9734618706,0
349,2024-01-29,491.27,2156049.5564451353,0
350,2024-01-26,487.41,2134191.819551321,0
351,2024-01-25,488.03,2146984.1356136,0
352,2024-01-24,485.39,2144365.236262267,0
353,2024-01-23,484.86,2171641.947535699,0
354,2024-01-22,483.45,2181095.2879058616,0
355,2024-01-19,482.43,2183458.622998403,0
356,2024-01-18,476.49,2202550.6076742243,0
357,2024-01-17,472.29,2171721.2435795,0
358,2024-01-16,474.93,2184042.321617357,0
359,2024-01-12,476.68,2170980.1218755245,0
360,2024-01-11,476.35,2170980.1218755245,0
361,2024-01-10,476.56,2173268.042814174,0
362,2024-01-09,473.88,2189283.489384724,0
363,2024-01-08,474.6,2191571.4103233735,0
364,2024-01-05,467.92,2226052.7473878656,0
365,2024-01-04,467.28,2223415.4073030204,0
366,2024-01-03,468.79,2210946.9401215054,0
367,2024-01-02,472.65,2219054.391160572,0
368,2023-12-29,475.31,2257256.791366691,0
369,2023-12-28,476.69,2267227.0067492886,0
370,2023-12-27,476.51,2253872.1008305377,0
371,2023-12-26,475.65,2250475.8323680577,0
372,2023-12-22,473.65,2246546.1892504245,0
373,2023-12-21,472.7,2235331.786335098,0
374,2023-12-20,468.26,2255170.9744947865,0
375,2023-12-19,474.84,2229336.2255693236,0
376,2023-12-18,471.97,2218475.034814137,0
377,2023-12-15,469.33,2236792.7375162235,0
378,2023-12-14,472.01,2237246.944782746,0
379,2023-12-13,470.5,2239188.303244493,0
380,2023-12-12,464.1,2221070.619540708,0
381,2023-12-11,461.99,2236761.103100363,0
382,2023-12-08,460.2,2256934.581962777,0
383,2023-12-07,458.23,2263659.0749169146,0
384,2023-12-06,454.76,2264085.069648342,0
385,2023-12-05,456.6,2310914.7754539456,0
386,2023-12-04,456.69,2317719.0079709524,0
387,2023-12-01,459.1,2292770.1554085934,0
388,2023-11-30,456.4,2301842.4654312693,0
389,2023-11-29,454.61,2291439.02433325,0
390,2023-11-28,454.93,2327046.054389289,0
391,2023-11-27,454.48,2329348.0387601713,0
392,2023-11-24,455.3,2332602.7968579005,0
393,2023-11-22,455.02,2333702.3203340466,0
394,2023-11-21,453.27,2338324.0314097335,0
395,2023-11-20,454.26,2324458.8981826724,0
396,2023-11-17,450.79,2352189.164636794,0
397,2023-11-16,450.23,2354500.020174638,0
398,2023-11-15,449.68,2366481.5837916383,0
399,2023-11-14,448.73,2364701.718415321,0
400,2023-11-13,440.19,2314865.4878784446,0
401,2023-11-10,440.61,2322107.6987200105,0
402,2023-11-09,433.84,2271043.974820157,0
403,2023-11-08,437.25,2288658.5045788805,0
404,2023-11-07,436.93,2291942.9396048924,0
405,2023-11-06,435.69,2300823.227703273,0
406,2023-11-03,434.69,2291474.6929890867,0
407,2023-11-02,430.76,2264862.530836037,0
408,2023-11-01,422.66,2224476.8608707525,0
409,2023-10-31,418.2,2186521.809931157,0
410,2023-10-30,415.59,2176113.7746160296,0
411,2023-10-27,410.68,2151869.907923907,0
412,2023-10-26,412.55,2141586.5197383026,0
413,2023-10-25,417.55,2168082.490379448,0
414,2023-10-24,423.63,2115717.323065716,0
415,2023-10-23,420.46,2135111.8294782094,0
416,2023-10-20,421.19,2140930.1814019578,0
417,2023-10-19,426.43,2115058.658586702,0
418,2023-10-18,430.21,2135038.0603611115,0
419,2023-10-17,436.02,2163420.5634700526,0
420,2023-10-16,436.04,2170530.8799838866,0
421,2023-10-13,431.5,2160419.380721792,0
422,2023-10-12,433.66,2132175.594165004,0
423,2023-10-11,436.32,2119406.7653319174,0
424,2023-10-10,434.54,2104389.707301238,0
425,2023-10-09,432.29,2096932.5596241558,0
426,2023-10-06,429.54,2134816.486845295,0
427,2023-10-05,424.5,2063107.7896155326,0
428,2023-10-04,424.66,2057613.242283468,0
429,2023-10-03,421.59,2052725.5317225077,0
430,2023-10-02,427.31,2089397.8216118435,0
431,2023-09-29,427.48,2072102.8457807528,0
432,2023-09-28,428.52,2070598.934838919,0
433,2023-09-27,426.05,2053419.6444648926,0
434,2023-09-26,425.88,2048618.69799673,0
435,2023-09-25,432.23,2079853.7714040512,0
436,2023-09-22,430.42,2070020.5075535984,0
437,2023-09-21,431.39,2069731.2939109378,0
438,2023-09-20,438.64,2108370.2365703643,0
439,2023-09-19,442.71,2139200.4108779607,0
440,2023-09-18,443.63,2128260.9312003744,0
441,2023-09-15,443.37,2136447.3181202747,0
442,2023-09-14,450.36,2144206.0934903636,0
443,2023-09-13,446.51,2126812.7948585157,0
444,2023-09-12,445.99,2118333.518301465,0
445,2023-09-11,448.45,2094327.1550241066,0
446,2023-09-08,445.52,2085316.7718170842,0
447,2023-09-07,444.85,2082406.0304154814,0
448,2023-09-06,446.22,2097407.5437929733,0
449,2023-09-05,449.24,2116047.483922468,0
450,2023-09-01,451.19,2102956.436852932,0
451,2023-08-31,450.35,2073845.0449053491,0
452,2023-08-30,451.01,2066331.2122199123,0
453,2023-08-29,449.16,2075835.1498609441,0
454,2023-08-28,442.76,2031463.570422078,0
455,2023-08-25,439.97,2016285.2773306307,0
456,2023-08-24,436.89,2009379.0421771945,0
457,2023-08-23,443.03,1926694.1115726442,0
458,2023-08-22,438.15,1896784.0392102776,0
459,2023-08-21,439.34,1899498.391326932,0
460,2023-08-18,436.5,1869379.5226479,0
461,2023-08-17,436.29,1854424.4864667167,0
462,2023-08-16,439.64,1854424.4864667167,0
463,2023-08-15,442.89,1854424.4864667167,0
464,2023-08-14,448.11,1859420.1609327635,0
465,2023-08-11,445.65,1838784.7618820576,0
466,2023-08-10,445.91,1850583.591022972,0
467,2023-08-09,445.75,1847169.4617396437,0
468,2023-08-08,448.75,1867704.4452231927,0
469,2023-08-07,450.71,1870942.847263997,0
470,2023-08-04,446.81,1861760.0293734754,0
471,2023-08-03,448.84,1870517.485127379,0
472,2023-08-02,450.13,1861284.624632549,0
473,2023-08-01,456.48,1845276.0758221513,0
474,2023-07-31,457.79,1839879.9357737028,0
475,2023-07-28,456.92,1836800.179606277,0
476,2023-07-27,452.49,1803941.5858723985,0
477,2023-07-26,455.51,1808252.4800940442,0
478,2023-07-25,455.44,1814287.7320043484,0
479,2023-07-24,454.2,1802073.5317096855,0
480,2023-07-21,452.18,1799199.602228588,0
481,2023-07-20,452.18,1804612.1694179878,0
482,2023-07-19,455.2,1847194.224562912,0
483,2023-07-18,454.19,1847625.3139850767,0
484,2023-07-17,450.84,1829543.5076665063,0
485,2023-07-14,449.28,1833270.7990812345,0
486,2023-07-13,449.56,1827825.306186438,0
487,2023-07-12,446.02,1797306.1442754888,0
488,2023-07-11,442.46,1774886.8547200519,0
489,2023-07-10,439.66,1766160.2065275055,0
490,2023-07-07,438.55,1765581.6442163975,0
491,2023-07-06,439.66,1768881.0873443878,0
492,2023-07-05,443.13,1755567.2855522644,0
493,2023-07-03,443.79,1770039.6526823726,0
494,2023-06-30,443.28,1765880.4851641657,0
495,2023-06-29,438.11,1739061.0256502118,0
496,2023-06-28,436.39,1742550.9018436498,0
497,2023-06-27,436.17,1739156.6386966074,0
498,2023-06-26,431.44,1709755.6269299737,0
499,2023-06-23,433.21,1732989.597204094,0
500,2023-06-22,436.51,1750343.3651248878,0
501,2023-06-21,434.94,1729929.979719436,0
502,2023-06-20,437.18,1766536.849558373,0
503,2023-06-16,439.46,1764894.9340926623,0
504,2023-06-15,442.6,1751759.610366975,0
505,2023-06-14,437.18,1773104.5114212167,0
506,2023-06-13,436.66,1786239.835146904,0
507,2023-06-12,433.8,1786239.835146904,0
508,2023-06-09,429.9,1786239.835146904,0
509,2023-06-08,429.13,1794426.351935654,0
510,2023-06-07,426.55,1815524.2369722985,0
511,2023-06-06,428.03,1848392.764863817,0
512,2023-06-05,427.1,1845239.6437889014,0
513,2023-06-02,427.92,1845405.5975296863,0
514,2023-06-01,421.82,1845405.5975296863,0
515,2023-05-31,417.85,1846811.994870493,0
516,2023-05-30,420.18,1857373.2428259861,0
517,2023-05-26,420.02,1848987.9303789109,0
518,2023-05-25,414.65,1802921.7835177653,0
519,2023-05-24,411.09,1760093.0041203632,0
520,2023-05-23,414.09,1769168.2473384002,0
521,2023-05-22,418.79,1791882.8911823751,0
522,2023-05-19,418.62,1784532.4748917432,0
523,2023-05-18,419.23,1783395.500297152,0
524,2023-05-17,415.23,1751687.3339071127,0
525,2023-05-16,410.25,1773806.4601034313,0
526,2023-05-15,413.01,1779852.3545970917,0
527,2023-05-12,411.59,1777255.0278123494,0
528,2023-05-11,412.13,1786632.7445193666,0
529,2023-05-10,412.85,1783587.9425831663,0
530,2023-05-09,410.93,1764386.488931452,0
531,2023-05-08,412.74,1759293.2501147753,0
532,2023-05-05,412.63,1765230.448505977,0
533,2023-05-04,405.13,1752508.1751358707,0
534,2023-05-03,408.02,1758716.8662794519,0
535,2023-05-02,410.84,1773969.451555032,0
536,2023-05-01,415.51,1761531.783868012,0
537,2023-04-28,415.93,1761012.375703549,0
538,2023-04-27,412.41,1762360.3364754785,0
539,2023-04-26,404.36,1757889.2766242821,0
540,2023-04-25,406.08,1748254.328646915,0
541,2023-04-24,412.63,1757517.0237259553,0
542,2023-04-21,412.2,1758659.4274295392,0
543,2023-04-20,411.88,1761498.4934194165,0
544,2023-04-19,414.14,1764479.5127087876,0
545,2023-04-18,414.21,1778171.5382947691,0
546,2023-04-17,413.94,1800481.3491481997,0
547,2023-04-14,412.46,1807434.5933561993,0
548,2023-04-13,413.47,1810838.7989532165,0
549,2023-04-12,408.05,1776059.1651036928,0
550,2023-04-11,409.72,1791888.7211298216,0
551,2023-04-10,409.61,1803463.0201596797,0
552,2023-04-06,409.19,1787605.0957535754,0
553,2023-04-05,407.6,1787605.0957535754,0
554,2023-04-04,408.67,1787605.0957535754,0
555,2023-04-03,410.95,1785123.5899823895,0
556,2023-03-31,409.39,1789473.1956037935,0
557,2023-03-30,403.7,1760197.0039212666,0
558,2023-03-29,401.35,1743690.808229785,0
559,2023-03-28,395.6,1712462.8704350896,0
560,2023-03-27,396.49,1721608.1950749645,0
561,2023-03-24,395.75,1741769.0461192913,0
562,2023-03-23,393.17,1745926.410662319,0
563,2023-03-22,392.11,1766713.2333774585,0
564,2023-03-21,398.91,1745100.9801686767,0
565,2023-03-20,393.74,1743974.0571977454,0
566,2023-03-17,389.99,1761333.967256525,0
567,2023-03-16,396.11,1769698.405240606,0
568,2023-03-15,389.28,1715131.9145128548,0
569,2023-03-14,391.73,1721639.090619165,0
570,2023-03-13,385.36,1718614.852812829,0
571,2023-03-10,385.91,1683004.8376360058,0
572,2023-03-09,391.56,1660777.17083914,0
573,2023-03-08,398.92,1631140.2817766524,0
574,2023-03-07,398.27,1638549.5040422743,0
575,2023-03-06,404.47,1618915.0650383765,0
576,2023-03-03,404.19,1612163.0582082279,0
577,2023-03-02,397.81,1579505.9415078287,0
578,2023-03-01,394.74,1538201.7139808813,0
579,2023-02-28,396.26,1525667.0804539917,0
580,2023-02-27,397.73,1523388.0561763751,0
581,2023-02-24,396.38,1501265.0745088165,0
582,2023-02-23,400.66,1526832.9375792278,0
583,2023-02-22,398.54,1513611.7287078078,0
584,2023-02-21,399.09,1519068.640255273,0
585,2023-02-17,407.26,1483791.1719665455,0
586,2023-02-16,408.28,1496067.5694555033,0
587,2023-02-15,413.98,1524677.31212466,0
588,2023-02-14,412.64,1513085.4336293982,0
589,2023-02-13,412.83,1501986.8265594665,0
590,2023-02-10,408.04,1478309.7981436127,0
591,2023-02-09,407.09,1477249.2645791527,0
